text,news_link,label,gpt_4_label,Christoph
"On the heels of winning the female Ballon d’Or award on Monday, Rapinoe demanded that male soccer stars speak up on her political causes.",https://www.breitbart.com/sports/2019/12/04/megan-rapinoe-pleads-male-soccer-stars-become-political-activists/,0,1,1
They found that many disadvantaged white students reject the notion of their grand privileges and resented the key confessional component of white privilege education.,https://thefederalist.com/2016/05/23/how-anti-white-rhetoric-is-fueling-white-nationalism/,0,1,1
"A Black Lives Matter activist who made headlines after video of him wrestling a Confederate flag out the hands of a protester in Charleston, South Carolina, went viral, was shot and killed in New Orleans on Tuesday.",https://www.nbcnews.com/news/nbcblk/black-lives-matter-activist-who-took-down-confederate-flag-tv-n845451?cid=sm_npd_ms_tw_lw,1,0,1
"In certain ways, 2020 feels a lot like 1968. Federal troops and local police are clashing with Black people sick of police brutality and discrimination. Americans are dying in massive, alarming numbers ― then, in the Vietnam war; now, as the coronavirus pandemic spreads across the nation. Americans are angry.",https://www.huffpost.com/entry/donald-trump-law-and-order-1968-2020_n_5ed92c23c5b691340ea25979,1,0,1
"Such a ban would have been of little impact because the key element in such mass attacks is time, and the Virginia Tech attacker had all the time in the world because his targets could not shoot back; they were in a gun-free zone.",https://www.breitbart.com/politics/2020/02/01/hawkins-bloomberg-uses-gun-control-failure-to-push-more-gun-control/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
Gun enthusiasts cannot admit that they like firearms because they fear black people.,https://www.alternet.org/2019/07/how-far-will-republicans-go-to-destroy-democracy/#.XSY6699P5zg.twitter,0,1,1
"Polls show the transgender ideology is deeply unpopular, especially among women and parents.",https://www.breitbart.com/politics/2019/02/21/transgenderism-a-mans-penis-can-be-a-female-penis/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"Sen. Josh Hawley, R-Mo., on Tuesday grilled President Joe Biden’s nominee for archivist of the United States, accusing her of lying under oath and stonewalling his line of questioning after he confronted her on past statements that he characterized as partisan.",https://www.foxnews.com/politics/hawley-slams-biden-nominee-stonewalling-past-tweets-unbelievable,1,0,1
"To the extent the Times created space for explanations, it was for claims that the protests had begun peacefully.",http://feedproxy.google.com/~r/breitbart/~3/B0iqqthw_uw/,1,0,0
"Urban modeled this system to cover all benefits required under Obamacare, and fund 80 percent of Americans’ expected health costs per year, equivalent to a Gold plan on the Obamacare exchanges.",https://thefederalist.com/2019/11/25/if-you-think-health-care-is-expensive-now-just-wait-until-its-free/,1,0,0
"Voting in quasi-militarized settings was not confined to the nation’s capital. In Philadelphia, on election eve, the mayor announced a curfew that was slated to take effect an hour before its polls closed, but subsequently delayed it after an outcry by other city officials and activists. ",https://www.alternet.org/2020/06/we-just-got-a-sneak-peek-of-what-the-november-election-could-look-like/,1,0,1
"Worth noting, however, is that Democrats have also been notably two-faced on gun control.",https://thefederalist.com/2019/02/21/facts-mass-shootings-support-gun-ownership-not-gun-control/?utm_source=The+Federalist+List&utm_campaign=e01eef4417-RSS_The_Federalist_Daily_Updates_w_Transom&utm_medium=email&utm_term=0_cfcb868ceb-e01eef4417-83843357,0,1,1
"Ocasio-Cortez, sworn in as Congress’ youngest member on Thursday, is one of a number of Democrats who backs the Green New Deal -- which aims to combat both climate change and income inequality with a massive and costly economic overhaul.",https://www.foxnews.com/politics/alexandria-ocasio-cortez-floats-70-percent-tax-on-top-earners-to-fund-green-new-deal,0,1,1
"Meanwhile, the California Democrat claimed the Heroes Act is “disciplined, focused, necessary.”",http://feedproxy.google.com/~r/breitbart/~3/x-8tq_GSUS4/,1,0,1
"But the president's ""ask China"" response is reflective a larger strategy to deflect any blame for administration's handling of the pandemic onto China, a chief U.S. rival and the place where the outbreak began. ",https://www.usatoday.com/story/news/politics/2020/05/12/trump-tells-reporter-weijia-jiang-ask-china-covid-19-testing/3114144001/?utm_source=feedblitz&utm_medium=FeedBlitzRss&utm_campaign=usatoday-newstopstories,0,1,1
"This account of Trump’s decision-making, based on a senior defense official as well as several others in the Trump administration, offers insight into how the president was pushing for the fastest, most extreme measures while advisers at the Pentagon tried to persuade him that a more moderate approach would work.",https://www.breitbart.com/news/a-u-turn-a-rush-to-see-trump-a-day-of-tension-and-surprise/,0,1,1
"Native American tribe in northeast Oklahoma voted to legalize same-sex marriage this week, becoming the latest in a small number of Indian Country tribes to do so over the past several years.",https://www.nbcnews.com/feature/nbc-out/native-american-osage-nation-votes-favor-same-sex-marriage-n737761?cid=sm_npd_ms_tw_lw,1,0,0
"In other words, the agency responsible for protecting consumers now wants to make it easier for them to get stuck in a cycle of debt they can never repay.",https://www.huffpost.com/entry/bank-fees-high-cost-low-income_l_5c5ccfd9e4b03afe8d65f468,0,1,1
The point is that lefties don’t think the difficulty of enforcing heavy-handed gun laws is an argument against imposing them. ,http://feedproxy.google.com/~r/breitbart/~3/MBTkPPu9uSo/,0,1,1
"Members of the House of Representatives tax committee also pointed to other segments of Cohen’s testimony as topics likely to draw further scrutiny, including claims that Trump deflated the value of his properties to lower his tax bill and called the government “stupid” for giving him a $10 million tax refund in 2008.",https://www.reuters.com/article/us-usa-trump-russia-taxes/cohen-trump-feared-audit-if-he-released-tax-returns-idUSKCN1QG2X8,1,0,1
"Americans crashed the Selective Service Agency’s website in early January because of a false rumor that signing up for federal student aid through FAFSA also meant signing up for the draft. Luckily, it turns out that 18-year-olds don’t have to go to boot camp when they apply for student loans. But they could be signing up for burdensome debt.",https://thefederalist.com/2020/01/23/americans-need-to-stop-hurrying-young-people-into-student-debt-slavery/,0,1,1
"The number of measles cases reported in the U.S. this year has now reached a level not seen in 27 years, causing concern among public health officials that the country could soon lose its measles elimination status.",https://www.nbcnews.com/health/kids-health/u-s-measles-cases-reach-highest-level-27-years-n1012401?cid=sm_npd_nn_tw_ma,1,0,0
The coronavirus is a reminder we need to move much faster towards creating a life economy.,https://feeds.feedblitz.com/~/622896896/0/alternet_all~How-do-we-escape-the-%e2%80%98death-economy%e2%80%99/,0,1,1
"President Trump poked fun at Sen. Amy Klobuchar, D-Minn., Sunday for vowing to tackle climate change as she kicked off her 2020 presidential campaign in a snowy, freezing Minneapolis park.",https://www.foxnews.com/politics/trump-pokes-fun-klobuchar-climate-change-stance-as-she-announces-candidacy-in-snow,1,0,1
"Marshae Jones, 27, was arrested and indicted on the count of manslaughter for failing to remove herself from harm's way in a shooting last year that caused the death of her unborn child.",https://eu.usatoday.com/story/news/nation/2019/06/28/alabama-prosecute-marshae-jones-pregnant-woman-who-shot/1600459001/,0,1,0
Closing the gender pay gap is not rocket science – even though recently graduated female rocket scientists earn 89 cents on the dollar to their male peers.,https://www.alternet.org/2019/01/heres-why-women-still-earn-a-lot-less-than-men/,1,0,1
"Patients would face the same type of rationing, wait times, and bureaucratic inertia that currently plagues the government-run Medicaid and Veteran’s Administration health programs.",http://feedproxy.google.com/~r/breitbart/~3/qUKTWNaIaOg/,0,1,1
"But while they have claimed that Obamacare is a burden for the country, there's a good reason why they haven't had enough political will to tear it down through Congress.",https://www.alternet.org/2020/09/paul-krugman-explains-how-the-gop-has-been-wrong-every-step-of-the-way-on-obamacare/,0,1,1
Social media users were quick to point out the interactions and slammed McGuire for appearing to undermine Coyne Schofield’s hockey skills.,https://www.foxnews.com/sports/nbc-commentator-comes-under-fire-after-cringeworthy-interactions-with-olympic-gold-medalist,1,0,1
"Floyd, 46, was killed in police custody in Minneapolis, Minnesota, on Memorial Day, setting off nationwide protests and riots and reinvigorating the Black Lives Matter movement.",http://feedproxy.google.com/~r/breitbart/~3/jSlfYJzbVTs/,1,0,0
"And although nearly every Republican has sold their souls to Trump, none of them want to cross someone with the moral authority of Gen. Mattis, who counseled Americans in no uncertain terms to abandon Trump.",https://www.alternet.org/2020/06/republicans-are-reeling-as-trump-comes-under-fire/,0,1,1
"In Tuesday night's debate, the two progressive senators de-escalated a tense round of tit-for-tat exchanges between their presidential campaigns over the charged issues of gender and electability.",https://www.nbcnews.com/politics/2020-election/warren-sanders-de-escalate-campaign-feud-over-contested-remark-n1115881?cid=public-rss_20200115,1,0,0
"The House Wednesday overwhelmingly backed a resolution condemning President Donald Trump's decision to withdraw U.S. troops from Syria, a rare bipartisan rebuke at a time when the president is trying to shore up GOP support to stave off impeachment.",https://eu.usatoday.com/story/news/politics/2019/10/16/trumps-syria-expected-condemned-house-vote/3992184002/,0,1,1
